"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q4","T4-2020",51.653936,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016","2016",35.617697,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q2","T2-2016",35.550892,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q1","T1-2016",36.775893,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q4","T4-2016",35.469996,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q3","T3-2016",34.67146,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017","2017",35.543909,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q1","T1-2017",36.149629,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q2","T2-2017",36.045523,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q4","T4-2017",35.237034,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q3","T3-2017",34.720866,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018","2018",35.994143,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q2","T2-2018",36.091889,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q1","T1-2018",36.478177,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q4","T4-2018",35.706623,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q3","T3-2018",35.694246,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019","2019",36.676413,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q1","T1-2019",37.349326,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q2","T2-2019",36.732214,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q4","T4-2019",37.09553,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q3","T3-2019",35.512979,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020","2020",38.022741,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q2","T2-2020",39.446683,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q1","T1-2020",38.90761,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q3","T3-2020",36.059219,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q4","T4-2020",37.610422,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016","2016",19.854941,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q2","T2-2016",19.062409,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q1","T1-2016",20.370813,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q4","T4-2016",19.560018,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q3","T3-2016",20.420799,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017","2017",19.791843,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q1","T1-2017",19.577858,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q2","T2-2017",19.483244,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q4","T4-2017",19.956948,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q3","T3-2017",20.141407,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018","2018",19.843111,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q2","T2-2018",18.917667,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q1","T1-2018",19.827492,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q4","T4-2018",19.934542,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q3","T3-2018",20.677907,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019","2019",19.921811,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q1","T1-2019",19.539092,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q2","T2-2019",19.4979,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q4","T4-2019",20.013597,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q3","T3-2019",20.628868,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020","2020",21.802871,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q2","T2-2020",22.601656,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q1","T1-2020",21.007604,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q3","T3-2020",21.778811,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q4","T4-2020",21.833163,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016","2016",11.905616,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q2","T2-2016",11.486945,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q1","T1-2016",12.482408,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q4","T4-2016",11.840411,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q3","T3-2016",11.809381,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017","2017",12.403678,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q1","T1-2017",12.471954,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q2","T2-2017",12.393644,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q4","T4-2017",12.306256,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q3","T3-2017",12.44306,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018","2018",12.406501,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q2","T2-2018",11.489761,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q1","T1-2018",12.706462,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q4","T4-2018",12.370866,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q3","T3-2018",13.065357,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019","2019",12.495354,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q1","T1-2019",12.727117,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q2","T2-2019",12.522597,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q4","T4-2019",11.366829,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q3","T3-2019",13.365388,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020","2020",13.017928,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q2","T2-2020",14.678868,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q1","T1-2020",12.047434,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q3","T3-2020",13.205795,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q4","T4-2020",12.12844,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016","2016",83.27674,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q2","T2-2016",82.849064,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q1","T1-2016",84.719552,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q4","T4-2016",82.935778,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q3","T3-2016",82.538768,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017","2017",81.933097,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q1","T1-2017",83.495464,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q2","T2-2017",82.526262,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q4","T4-2017",80.854038,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q3","T3-2017",80.765251,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018","2018",81.519421,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q2","T2-2018",81.450987,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q1","T1-2018",81.060859,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q4","T4-2018",81.17851,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q3","T3-2018",82.368877,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019","2019",82.340813,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q1","T1-2019",81.536145,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q2","T2-2019",82.826015,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q4","T4-2019",81.960249,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q3","T3-2019",83.01537,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020","2020",83.986272,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q2","T2-2020",84.96804,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q1","T1-2020",84.156271,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q3","T3-2020",83.261915,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q4","T4-2020",83.537061,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016","2016",62.581321,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q2","T2-2016",62.229188,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q1","T1-2016",63.128038,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q4","T4-2016",62.661237,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q3","T3-2016",62.308674,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017","2017",62.67193,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q1","T1-2017",62.516788,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q2","T2-2017",62.876564,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q4","T4-2017",62.96919,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q3","T3-2017",62.321988,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018","2018",63.008279,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q2","T2-2018",62.001294,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q1","T1-2018",63.448581,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q4","T4-2018",62.944761,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q3","T3-2018",63.65981,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019","2019",63.495419,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q1","T1-2019",63.715077,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q2","T2-2019",63.982049,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q4","T4-2019",63.222794,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q3","T3-2019",63.040284,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020","2020",65.120706,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q2","T2-2020",66.219022,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q1","T1-2020",64.955472,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q3","T3-2020",63.688689,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q4","T4-2020",65.594688,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016","2016",37.868207,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q2","T2-2016",37.152408,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q1","T1-2016",38.837869,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q4","T4-2016",36.933389,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q3","T3-2016",38.543267,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017","2017",38.11014,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q1","T1-2017",38.099928,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q2","T2-2017",37.801289,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q4","T4-2017",37.592035,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q3","T3-2017",38.941018,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018","2018",38.199649,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q2","T2-2018",37.229865,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q1","T1-2018",37.856045,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q4","T4-2018",38.13688,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q3","T3-2018",39.543853,,
