"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q4","T4-2018",39.406936,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q3","T3-2018",41.951433,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019","2019",39.191126,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q1","T1-2019",37.037845,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q2","T2-2019",40.346594,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q4","T4-2019",40.043616,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q3","T3-2019",39.453648,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020","2020",39.417239,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q2","T2-2020",41.073737,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q1","T1-2020",38.669041,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q3","T3-2020",38.973262,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q4","T4-2020",38.813013,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016","2016",55.140283,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q2","T2-2016",55.334467,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q1","T1-2016",53.438609,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q4","T4-2016",54.961952,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q3","T3-2016",56.826649,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017","2017",55.318974,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q1","T1-2017",53.950187,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q2","T2-2017",54.852448,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q4","T4-2017",55.673224,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q3","T3-2017",56.836288,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018","2018",55.711371,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q2","T2-2018",55.318437,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q1","T1-2018",54.548357,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q4","T4-2018",56.117957,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q3","T3-2018",56.880605,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019","2019",55.767376,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q1","T1-2019",54.192876,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q2","T2-2019",55.597758,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q4","T4-2019",55.83462,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q3","T3-2019",57.469393,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020","2020",55.031386,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q2","T2-2020",54.552035,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q1","T1-2020",53.900391,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q3","T3-2020",56.742761,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q4","T4-2020",54.970671,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016","2016",72.520875,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q2","T2-2016",73.490293,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q1","T1-2016",71.669113,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q4","T4-2016",72.350165,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q3","T3-2016",72.577155,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017","2017",72.997059,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q1","T1-2017",72.667896,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q2","T2-2017",73.77265,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q4","T4-2017",72.595216,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q3","T3-2017",72.958789,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018","2018",73.087189,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q2","T2-2018",73.935999,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q1","T1-2018",72.309834,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q4","T4-2018",72.751136,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q3","T3-2018",73.359844,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019","2019",73.602968,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q1","T1-2019",73.050455,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q2","T2-2019",74.117033,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q4","T4-2019",73.628724,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2019-Q3","T3-2019",73.618797,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020","2020",72.31473,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q2","T2-2020",72.348041,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q1","T1-2020",72.935658,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q3","T3-2020",71.987516,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2020-Q4","T4-2020",71.996006,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016","2016",83.509106,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q2","T2-2016",83.893156,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q1","T1-2016",83.089579,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q4","T4-2016",83.797577,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2016-Q3","T3-2016",83.250311,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017","2017",83.206124,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q1","T1-2017",83.072664,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q2","T2-2017",83.203946,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q4","T4-2017",83.19224,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2017-Q3","T3-2017",83.355215,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018","2018",83.440314,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q2","T2-2018",84.356574,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q1","T1-2018",83.049313,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q4","T4-2018",83.119352,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2018-Q3","T3-2018",83.230519,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019","2019",83.431628,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q1","T1-2019",82.653674,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q2","T2-2019",83.487486,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q4","T4-2019",84.562892,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2019-Q3","T3-2019",83.018048,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020","2020",83.279102,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q2","T2-2020",82.003623,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q1","T1-2020",84.528513,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q3","T3-2020",82.308006,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","ITL","italiano-a","2020-Q4","T4-2020",84.283161,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016","2016",13.101035,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q2","T2-2016",12.650673,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q1","T1-2016",12.209597,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q4","T4-2016",13.595347,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q3","T3-2016",13.997115,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017","2017",14.188245,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q1","T1-2017",12.648333,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q2","T2-2017",14.10364,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q4","T4-2017",15.728473,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q3","T3-2017",14.384892,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018","2018",14.17609,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q2","T2-2018",14.623257,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q1","T1-2018",14.529713,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q4","T4-2018",14.279556,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q3","T3-2018",13.272253,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019","2019",13.272478,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q1","T1-2019",13.484917,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q2","T2-2019",12.83868,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q4","T4-2019",13.76462,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q3","T3-2019",13.021653,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020","2020",11.964795,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q2","T2-2020",11.063623,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q1","T1-2020",11.549057,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q3","T3-2020",12.484628,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q4","T4-2020",12.821926,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016","2016",31.003005,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q2","T2-2016",31.075584,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q1","T1-2016",30.191345,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q4","T4-2016",30.709319,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2016-Q3","T3-2016",32.035047,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017","2017",30.569053,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q1","T1-2017",29.972465,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q2","T2-2017",30.592891,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q4","T4-2017",30.414178,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2017-Q3","T3-2017",31.314932,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018","2018",30.725471,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q2","T2-2018",31.352699,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q1","T1-2018",29.459898,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q4","T4-2018",31.02623,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2018-Q3","T3-2018",31.083471,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019","2019",30.574188,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q1","T1-2019",29.548402,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q2","T2-2019",30.641023,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q4","T4-2019",30.514296,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2019-Q3","T3-2019",31.628756,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020","2020",29.67232,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q2","T2-2020",29.579551,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q1","T1-2020",29.151559,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q3","T3-2020",30.999306,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","ITL","italiano-a","2020-Q4","T4-2020",28.977234,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016","2016",54.410582,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q2","T2-2016",55.14369,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q1","T1-2016",53.357269,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q4","T4-2016",54.677749,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2016-Q3","T3-2016",54.46875,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017","2017",54.541815,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q1","T1-2017",54.198354,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q2","T2-2017",55.000083,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q4","T4-2017",54.821404,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2017-Q3","T3-2017",54.15374,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018","2018",54.815999,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q2","T2-2018",55.730301,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","ITL","italiano-a","2018-Q1","T1-2018",54.503569,,
